Date,Product,Category,Price,Province
12/15/2015,Eggs - Retail,"meat, fish and eggs",101.17,Khyber Pakhtunkhwa
1/15/2016,Eggs - Retail,"meat, fish and eggs",100.63,Khyber Pakhtunkhwa
2/15/2016,Eggs - Retail,"meat, fish and eggs",100.21,Khyber Pakhtunkhwa
3/15/2016,Eggs - Retail,"meat, fish and eggs",80.83,Khyber Pakhtunkhwa
4/15/2016,Eggs - Retail,"meat, fish and eggs",78,Khyber Pakhtunkhwa
5/15/2016,Eggs - Retail,"meat, fish and eggs",77,Khyber Pakhtunkhwa
6/15/2016,Eggs - Retail,"meat, fish and eggs",78.1,Khyber Pakhtunkhwa
7/15/2016,Eggs - Retail,"meat, fish and eggs",91.33,Khyber Pakhtunkhwa
8/15/2016,Eggs - Retail,"meat, fish and eggs",100,Khyber Pakhtunkhwa
9/15/2016,Eggs - Retail,"meat, fish and eggs",102,Khyber Pakhtunkhwa
10/15/2016,Eggs - Retail,"meat, fish and eggs",102.29,Khyber Pakhtunkhwa
11/15/2016,Eggs - Retail,"meat, fish and eggs",123.25,Khyber Pakhtunkhwa
12/15/2016,Eggs - Retail,"meat, fish and eggs",129.83,Khyber Pakhtunkhwa
1/15/2017,Eggs - Retail,"meat, fish and eggs",131.25,Khyber Pakhtunkhwa
2/15/2017,Eggs - Retail,"meat, fish and eggs",115.88,Khyber Pakhtunkhwa
3/15/2017,Eggs - Retail,"meat, fish and eggs",94.03,Khyber Pakhtunkhwa
4/15/2017,Eggs - Retail,"meat, fish and eggs",90,Khyber Pakhtunkhwa
5/15/2017,Eggs - Retail,"meat, fish and eggs",96.25,Khyber Pakhtunkhwa
6/15/2017,Eggs - Retail,"meat, fish and eggs",98.33,Khyber Pakhtunkhwa
7/15/2017,Eggs - Retail,"meat, fish and eggs",100.25,Khyber Pakhtunkhwa
8/15/2017,Eggs - Retail,"meat, fish and eggs",101.67,Khyber Pakhtunkhwa
9/15/2017,Eggs - Retail,"meat, fish and eggs",101.67,Khyber Pakhtunkhwa
10/15/2017,Eggs - Retail,"meat, fish and eggs",111.25,Khyber Pakhtunkhwa
11/15/2017,Eggs - Retail,"meat, fish and eggs",136.66,Khyber Pakhtunkhwa
12/15/2017,Eggs - Retail,"meat, fish and eggs",130.63,Khyber Pakhtunkhwa
1/15/2018,Eggs - Retail,"meat, fish and eggs",118.13,Khyber Pakhtunkhwa
2/15/2018,Eggs - Retail,"meat, fish and eggs",99.79,Khyber Pakhtunkhwa
3/15/2018,Eggs - Retail,"meat, fish and eggs",97.33,Khyber Pakhtunkhwa
4/15/2018,Eggs - Retail,"meat, fish and eggs",93.33,Khyber Pakhtunkhwa
5/15/2018,Eggs - Retail,"meat, fish and eggs",96.67,Khyber Pakhtunkhwa
6/15/2018,Eggs - Retail,"meat, fish and eggs",94.17,Khyber Pakhtunkhwa
7/15/2018,Eggs - Retail,"meat, fish and eggs",96.67,Khyber Pakhtunkhwa
8/15/2018,Eggs - Retail,"meat, fish and eggs",99.17,Khyber Pakhtunkhwa
9/15/2018,Eggs - Retail,"meat, fish and eggs",100,Khyber Pakhtunkhwa
10/15/2018,Eggs - Retail,"meat, fish and eggs",110.83,Khyber Pakhtunkhwa
11/15/2018,Eggs - Retail,"meat, fish and eggs",122.33,Khyber Pakhtunkhwa
12/15/2018,Eggs - Retail,"meat, fish and eggs",119.58,Khyber Pakhtunkhwa
1/15/2019,Eggs - Retail,"meat, fish and eggs",122.33,Khyber Pakhtunkhwa
2/15/2019,Eggs - Retail,"meat, fish and eggs",115,Khyber Pakhtunkhwa
3/15/2019,Eggs - Retail,"meat, fish and eggs",104.58,Khyber Pakhtunkhwa
4/15/2019,Eggs - Retail,"meat, fish and eggs",90.21,Khyber Pakhtunkhwa
5/15/2019,Eggs - Retail,"meat, fish and eggs",87.83,Khyber Pakhtunkhwa
6/15/2019,Eggs - Retail,"meat, fish and eggs",86.88,Khyber Pakhtunkhwa
7/15/2019,Eggs - Retail,"meat, fish and eggs",89.59,Khyber Pakhtunkhwa
8/15/2019,Eggs - Retail,"meat, fish and eggs",97.66,Khyber Pakhtunkhwa
9/15/2019,Eggs - Retail,"meat, fish and eggs",98.33,Khyber Pakhtunkhwa
10/15/2019,Eggs - Retail,"meat, fish and eggs",115,Khyber Pakhtunkhwa
1/15/2013,Sugar - Retail,miscellaneous food,53.8,Khyber Pakhtunkhwa
2/15/2013,Sugar - Retail,miscellaneous food,53.21,Khyber Pakhtunkhwa
3/15/2013,Sugar - Retail,miscellaneous food,52.92,Khyber Pakhtunkhwa
4/15/2013,Sugar - Retail,miscellaneous food,53.92,Khyber Pakhtunkhwa
5/15/2013,Sugar - Retail,miscellaneous food,53.93,Khyber Pakhtunkhwa
7/15/2013,Sugar - Retail,miscellaneous food,55,Khyber Pakhtunkhwa
8/15/2013,Sugar - Retail,miscellaneous food,54.97,Khyber Pakhtunkhwa
9/15/2013,Sugar - Retail,miscellaneous food,54.46,Khyber Pakhtunkhwa
1/15/2014,Sugar - Retail,miscellaneous food,52.33,Khyber Pakhtunkhwa
2/15/2014,Sugar - Retail,miscellaneous food,52.33,Khyber Pakhtunkhwa
3/15/2014,Sugar - Retail,miscellaneous food,54.46,Khyber Pakhtunkhwa
4/15/2014,Sugar - Retail,miscellaneous food,53.51,Khyber Pakhtunkhwa
5/15/2014,Sugar - Retail,miscellaneous food,53.34,Khyber Pakhtunkhwa
6/15/2014,Sugar - Retail,miscellaneous food,55.13,Khyber Pakhtunkhwa
7/15/2014,Sugar - Retail,miscellaneous food,57.52,Khyber Pakhtunkhwa
8/15/2014,Sugar - Retail,miscellaneous food,58.62,Khyber Pakhtunkhwa
9/15/2014,Sugar - Retail,miscellaneous food,61.83,Khyber Pakhtunkhwa
10/15/2014,Sugar - Retail,miscellaneous food,59.77,Khyber Pakhtunkhwa
11/15/2014,Sugar - Retail,miscellaneous food,58.34,Khyber Pakhtunkhwa
12/15/2014,Sugar - Retail,miscellaneous food,55.29,Khyber Pakhtunkhwa
1/15/2015,Sugar - Retail,miscellaneous food,55.25,Khyber Pakhtunkhwa
2/15/2015,Sugar - Retail,miscellaneous food,55.26,Khyber Pakhtunkhwa
3/15/2015,Sugar - Retail,miscellaneous food,55.25,Khyber Pakhtunkhwa
4/15/2015,Sugar - Retail,miscellaneous food,57.57,Khyber Pakhtunkhwa
5/15/2015,Sugar - Retail,miscellaneous food,60.25,Khyber Pakhtunkhwa
6/15/2015,Sugar - Retail,miscellaneous food,63.21,Khyber Pakhtunkhwa
7/15/2015,Sugar - Retail,miscellaneous food,67.93,Khyber Pakhtunkhwa
8/15/2015,Sugar - Retail,miscellaneous food,65.67,Khyber Pakhtunkhwa
9/15/2015,Sugar - Retail,miscellaneous food,65.17,Khyber Pakhtunkhwa
10/15/2015,Sugar - Retail,miscellaneous food,61.73,Khyber Pakhtunkhwa
11/15/2015,Sugar - Retail,miscellaneous food,60.42,Khyber Pakhtunkhwa
12/15/2015,Sugar - Retail,miscellaneous food,57.87,Khyber Pakhtunkhwa
1/15/2016,Sugar - Retail,miscellaneous food,59.92,Khyber Pakhtunkhwa
2/15/2016,Sugar - Retail,miscellaneous food,63.42,Khyber Pakhtunkhwa
3/15/2016,Sugar - Retail,miscellaneous food,64,Khyber Pakhtunkhwa
4/15/2016,Sugar - Retail,miscellaneous food,64.83,Khyber Pakhtunkhwa
5/15/2016,Sugar - Retail,miscellaneous food,64.87,Khyber Pakhtunkhwa
6/15/2016,Sugar - Retail,miscellaneous food,65.77,Khyber Pakhtunkhwa
7/15/2016,Sugar - Retail,miscellaneous food,67.93,Khyber Pakhtunkhwa
8/15/2016,Sugar - Retail,miscellaneous food,72,Khyber Pakhtunkhwa
9/15/2016,Sugar - Retail,miscellaneous food,72,Khyber Pakhtunkhwa
10/15/2016,Sugar - Retail,miscellaneous food,71.71,Khyber Pakhtunkhwa
11/15/2016,Sugar - Retail,miscellaneous food,72.83,Khyber Pakhtunkhwa
12/15/2016,Sugar - Retail,miscellaneous food,62.83,Khyber Pakhtunkhwa
1/15/2017,Sugar - Retail,miscellaneous food,65.42,Khyber Pakhtunkhwa
2/15/2017,Sugar - Retail,miscellaneous food,64.34,Khyber Pakhtunkhwa
3/15/2017,Sugar - Retail,miscellaneous food,60.27,Khyber Pakhtunkhwa
4/15/2017,Sugar - Retail,miscellaneous food,59.67,Khyber Pakhtunkhwa
5/15/2017,Sugar - Retail,miscellaneous food,58.38,Khyber Pakhtunkhwa
6/15/2017,Sugar - Retail,miscellaneous food,56.33,Khyber Pakhtunkhwa
7/15/2017,Sugar - Retail,miscellaneous food,54.5,Khyber Pakhtunkhwa
8/15/2017,Sugar - Retail,miscellaneous food,56.33,Khyber Pakhtunkhwa
9/15/2017,Sugar - Retail,miscellaneous food,55.15,Khyber Pakhtunkhwa
10/15/2017,Sugar - Retail,miscellaneous food,54.73,Khyber Pakhtunkhwa
11/15/2017,Sugar - Retail,miscellaneous food,53.7,Khyber Pakhtunkhwa
12/15/2017,Sugar - Retail,miscellaneous food,54.54,Khyber Pakhtunkhwa
1/15/2018,Sugar - Retail,miscellaneous food,53.46,Khyber Pakhtunkhwa
2/15/2018,Sugar - Retail,miscellaneous food,51.04,Khyber Pakhtunkhwa
3/15/2018,Sugar - Retail,miscellaneous food,50.77,Khyber Pakhtunkhwa
4/15/2018,Sugar - Retail,miscellaneous food,52.63,Khyber Pakhtunkhwa
5/15/2018,Sugar - Retail,miscellaneous food,52.5,Khyber Pakhtunkhwa
6/15/2018,Sugar - Retail,miscellaneous food,53.79,Khyber Pakhtunkhwa
7/15/2018,Sugar - Retail,miscellaneous food,56.04,Khyber Pakhtunkhwa
8/15/2018,Sugar - Retail,miscellaneous food,56.96,Khyber Pakhtunkhwa
9/15/2018,Sugar - Retail,miscellaneous food,55.04,Khyber Pakhtunkhwa
10/15/2018,Sugar - Retail,miscellaneous food,54.67,Khyber Pakhtunkhwa
11/15/2018,Sugar - Retail,miscellaneous food,54.93,Khyber Pakhtunkhwa
12/15/2018,Sugar - Retail,miscellaneous food,56.83,Khyber Pakhtunkhwa
1/15/2019,Sugar - Retail,miscellaneous food,54.93,Khyber Pakhtunkhwa
2/15/2019,Sugar - Retail,miscellaneous food,60,Khyber Pakhtunkhwa
3/15/2019,Sugar - Retail,miscellaneous food,61.71,Khyber Pakhtunkhwa
4/15/2019,Sugar - Retail,miscellaneous food,66.67,Khyber Pakhtunkhwa
5/15/2019,Sugar - Retail,miscellaneous food,69.2,Khyber Pakhtunkhwa
6/15/2019,Sugar - Retail,miscellaneous food,72.44,Khyber Pakhtunkhwa
7/15/2019,Sugar - Retail,miscellaneous food,72.54,Khyber Pakhtunkhwa
8/15/2019,Sugar - Retail,miscellaneous food,76.33,Khyber Pakhtunkhwa
9/15/2019,Sugar - Retail,miscellaneous food,76.25,Khyber Pakhtunkhwa
10/15/2019,Sugar - Retail,miscellaneous food,74.52,Khyber Pakhtunkhwa
1/15/2013,Ghee (artificial) - Retail,oil and fats,213.2,Khyber Pakhtunkhwa
2/15/2013,Ghee (artificial) - Retail,oil and fats,202,Khyber Pakhtunkhwa
3/15/2013,Ghee (artificial) - Retail,oil and fats,202,Khyber Pakhtunkhwa
4/15/2013,Ghee (artificial) - Retail,oil and fats,202,Khyber Pakhtunkhwa
5/15/2013,Ghee (artificial) - Retail,oil and fats,202,Khyber Pakhtunkhwa
7/15/2013,Ghee (artificial) - Retail,oil and fats,202,Khyber Pakhtunkhwa
8/15/2013,Ghee (artificial) - Retail,oil and fats,202,Khyber Pakhtunkhwa
9/15/2013,Ghee (artificial) - Retail,oil and fats,202,Khyber Pakhtunkhwa
1/15/2014,Ghee (artificial) - Retail,oil and fats,202,Khyber Pakhtunkhwa
2/15/2014,Ghee (artificial) - Retail,oil and fats,202.5,Khyber Pakhtunkhwa
3/15/2014,Ghee (artificial) - Retail,oil and fats,204,Khyber Pakhtunkhwa
4/15/2014,Ghee (artificial) - Retail,oil and fats,204,Khyber Pakhtunkhwa
5/15/2014,Ghee (artificial) - Retail,oil and fats,204,Khyber Pakhtunkhwa
6/15/2014,Ghee (artificial) - Retail,oil and fats,204,Khyber Pakhtunkhwa
7/15/2014,Ghee (artificial) - Retail,oil and fats,204,Khyber Pakhtunkhwa
8/15/2014,Ghee (artificial) - Retail,oil and fats,204,Khyber Pakhtunkhwa
9/15/2014,Ghee (artificial) - Retail,oil and fats,203.5,Khyber Pakhtunkhwa
10/15/2014,Ghee (artificial) - Retail,oil and fats,202,Khyber Pakhtunkhwa
11/15/2014,Ghee (artificial) - Retail,oil and fats,202,Khyber Pakhtunkhwa
12/15/2014,Ghee (artificial) - Retail,oil and fats,202,Khyber Pakhtunkhwa
1/15/2015,Ghee (artificial) - Retail,oil and fats,194,Khyber Pakhtunkhwa
2/15/2015,Ghee (artificial) - Retail,oil and fats,197.2,Khyber Pakhtunkhwa
3/15/2015,Ghee (artificial) - Retail,oil and fats,194,Khyber Pakhtunkhwa
4/15/2015,Ghee (artificial) - Retail,oil and fats,188.4,Khyber Pakhtunkhwa
5/15/2015,Ghee (artificial) - Retail,oil and fats,180,Khyber Pakhtunkhwa
6/15/2015,Ghee (artificial) - Retail,oil and fats,180,Khyber Pakhtunkhwa
7/15/2015,Ghee (artificial) - Retail,oil and fats,180,Khyber Pakhtunkhwa
8/15/2015,Ghee (artificial) - Retail,oil and fats,179.836,Khyber Pakhtunkhwa
9/15/2015,Ghee (artificial) - Retail,oil and fats,179.916,Khyber Pakhtunkhwa
10/15/2015,Ghee (artificial) - Retail,oil and fats,180,Khyber Pakhtunkhwa
11/15/2015,Ghee (artificial) - Retail,oil and fats,180,Khyber Pakhtunkhwa
12/15/2015,Ghee (artificial) - Retail,oil and fats,180,Khyber Pakhtunkhwa
1/15/2016,Ghee (artificial) - Retail,oil and fats,180,Khyber Pakhtunkhwa
2/15/2016,Ghee (artificial) - Retail,oil and fats,179,Khyber Pakhtunkhwa
3/15/2016,Ghee (artificial) - Retail,oil and fats,176,Khyber Pakhtunkhwa
4/15/2016,Ghee (artificial) - Retail,oil and fats,176,Khyber Pakhtunkhwa
5/15/2016,Ghee (artificial) - Retail,oil and fats,176,Khyber Pakhtunkhwa
6/15/2016,Ghee (artificial) - Retail,oil and fats,176,Khyber Pakhtunkhwa
7/15/2016,Ghee (artificial) - Retail,oil and fats,176,Khyber Pakhtunkhwa
8/15/2016,Ghee (artificial) - Retail,oil and fats,176,Khyber Pakhtunkhwa
9/15/2016,Ghee (artificial) - Retail,oil and fats,175.2988,Khyber Pakhtunkhwa
10/15/2016,Ghee (artificial) - Retail,oil and fats,176,Khyber Pakhtunkhwa
11/15/2016,Ghee (artificial) - Retail,oil and fats,176,Khyber Pakhtunkhwa
12/15/2016,Ghee (artificial) - Retail,oil and fats,176,Khyber Pakhtunkhwa
1/15/2017,Ghee (artificial) - Retail,oil and fats,176,Khyber Pakhtunkhwa
2/15/2017,Ghee (artificial) - Retail,oil and fats,182,Khyber Pakhtunkhwa
3/15/2017,Ghee (artificial) - Retail,oil and fats,184,Khyber Pakhtunkhwa
4/15/2017,Ghee (artificial) - Retail,oil and fats,184,Khyber Pakhtunkhwa
5/15/2017,Ghee (artificial) - Retail,oil and fats,184,Khyber Pakhtunkhwa
6/15/2017,Ghee (artificial) - Retail,oil and fats,184,Khyber Pakhtunkhwa
7/15/2017,Ghee (artificial) - Retail,oil and fats,184,Khyber Pakhtunkhwa
8/15/2017,Ghee (artificial) - Retail,oil and fats,184,Khyber Pakhtunkhwa
9/15/2017,Ghee (artificial) - Retail,oil and fats,184,Khyber Pakhtunkhwa
10/15/2017,Ghee (artificial) - Retail,oil and fats,184,Khyber Pakhtunkhwa
11/15/2017,Ghee (artificial) - Retail,oil and fats,184,Khyber Pakhtunkhwa
12/15/2017,Ghee (artificial) - Retail,oil and fats,184,Khyber Pakhtunkhwa
1/15/2018,Ghee (artificial) - Retail,oil and fats,184,Khyber Pakhtunkhwa
2/15/2018,Ghee (artificial) - Retail,oil and fats,185.33,Khyber Pakhtunkhwa
3/15/2018,Ghee (artificial) - Retail,oil and fats,188,Khyber Pakhtunkhwa
4/15/2018,Ghee (artificial) - Retail,oil and fats,189,Khyber Pakhtunkhwa
5/15/2018,Ghee (artificial) - Retail,oil and fats,190,Khyber Pakhtunkhwa
6/15/2018,Ghee (artificial) - Retail,oil and fats,190,Khyber Pakhtunkhwa
7/15/2018,Ghee (artificial) - Retail,oil and fats,191,Khyber Pakhtunkhwa
8/15/2018,Ghee (artificial) - Retail,oil and fats,192,Khyber Pakhtunkhwa
9/15/2018,Ghee (artificial) - Retail,oil and fats,192,Khyber Pakhtunkhwa
10/15/2018,Ghee (artificial) - Retail,oil and fats,192,Khyber Pakhtunkhwa
11/15/2018,Ghee (artificial) - Retail,oil and fats,192,Khyber Pakhtunkhwa
12/15/2018,Ghee (artificial) - Retail,oil and fats,192,Khyber Pakhtunkhwa
1/15/2019,Ghee (artificial) - Retail,oil and fats,192,Khyber Pakhtunkhwa
2/15/2019,Ghee (artificial) - Retail,oil and fats,198,Khyber Pakhtunkhwa
3/15/2019,Ghee (artificial) - Retail,oil and fats,198,Khyber Pakhtunkhwa
4/15/2019,Ghee (artificial) - Retail,oil and fats,198,Khyber Pakhtunkhwa
5/15/2019,Ghee (artificial) - Retail,oil and fats,198,Khyber Pakhtunkhwa
6/15/2019,Ghee (artificial) - Retail,oil and fats,198,Khyber Pakhtunkhwa
7/15/2019,Ghee (artificial) - Retail,oil and fats,200.5,Khyber Pakhtunkhwa
8/15/2019,Ghee (artificial) - Retail,oil and fats,208,Khyber Pakhtunkhwa
9/15/2019,Ghee (artificial) - Retail,oil and fats,213,Khyber Pakhtunkhwa
10/15/2019,Ghee (artificial) - Retail,oil and fats,218,Khyber Pakhtunkhwa
1/15/2004,"Rice (basmati, broken) - Retail",cereals and tubers,17.585,Khyber Pakhtunkhwa
2/15/2004,"Rice (basmati, broken) - Retail",cereals and tubers,17,Khyber Pakhtunkhwa
3/15/2004,"Rice (basmati, broken) - Retail",cereals and tubers,17,Khyber Pakhtunkhwa
4/15/2004,"Rice (basmati, broken) - Retail",cereals and tubers,17.335,Khyber Pakhtunkhwa
5/15/2004,"Rice (basmati, broken) - Retail",cereals and tubers,17.5,Khyber Pakhtunkhwa
6/15/2004,"Rice (basmati, broken) - Retail",cereals and tubers,17.5825,Khyber Pakhtunkhwa
7/15/2004,"Rice (basmati, broken) - Retail",cereals and tubers,17.864,Khyber Pakhtunkhwa
8/15/2004,"Rice (basmati, broken) - Retail",cereals and tubers,18.17,Khyber Pakhtunkhwa
9/15/2004,"Rice (basmati, broken) - Retail",cereals and tubers,18.17,Khyber Pakhtunkhwa
10/15/2004,"Rice (basmati, broken) - Retail",cereals and tubers,17.1675,Khyber Pakhtunkhwa
11/15/2004,"Rice (basmati, broken) - Retail",cereals and tubers,17.6275,Khyber Pakhtunkhwa
12/15/2004,"Rice (basmati, broken) - Retail",cereals and tubers,17.67,Khyber Pakhtunkhwa
1/15/2005,"Rice (basmati, broken) - Retail",cereals and tubers,18.835,Khyber Pakhtunkhwa
2/15/2005,"Rice (basmati, broken) - Retail",cereals and tubers,20,Khyber Pakhtunkhwa
3/15/2005,"Rice (basmati, broken) - Retail",cereals and tubers,20,Khyber Pakhtunkhwa
4/15/2005,"Rice (basmati, broken) - Retail",cereals and tubers,20,Khyber Pakhtunkhwa
5/15/2005,"Rice (basmati, broken) - Retail",cereals and tubers,20,Khyber Pakhtunkhwa
6/15/2005,"Rice (basmati, broken) - Retail",cereals and tubers,19.75,Khyber Pakhtunkhwa
7/15/2005,"Rice (basmati, broken) - Retail",cereals and tubers,19.4375,Khyber Pakhtunkhwa
8/15/2005,"Rice (basmati, broken) - Retail",cereals and tubers,19.75,Khyber Pakhtunkhwa
9/15/2005,"Rice (basmati, broken) - Retail",cereals and tubers,19.75,Khyber Pakhtunkhwa
10/15/2005,"Rice (basmati, broken) - Retail",cereals and tubers,19.5,Khyber Pakhtunkhwa
11/15/2005,"Rice (basmati, broken) - Retail",cereals and tubers,19.75,Khyber Pakhtunkhwa
12/15/2005,"Rice (basmati, broken) - Retail",cereals and tubers,19.75,Khyber Pakhtunkhwa
1/15/2006,"Rice (basmati, broken) - Retail",cereals and tubers,19.75,Khyber Pakhtunkhwa
2/15/2006,"Rice (basmati, broken) - Retail",cereals and tubers,19.75,Khyber Pakhtunkhwa
3/15/2006,"Rice (basmati, broken) - Retail",cereals and tubers,19.75,Khyber Pakhtunkhwa
4/15/2006,"Rice (basmati, broken) - Retail",cereals and tubers,19.5,Khyber Pakhtunkhwa
5/15/2006,"Rice (basmati, broken) - Retail",cereals and tubers,19.5,Khyber Pakhtunkhwa
6/15/2006,"Rice (basmati, broken) - Retail",cereals and tubers,19.5,Khyber Pakhtunkhwa
7/15/2006,"Rice (basmati, broken) - Retail",cereals and tubers,19.6875,Khyber Pakhtunkhwa
8/15/2006,"Rice (basmati, broken) - Retail",cereals and tubers,19.75,Khyber Pakhtunkhwa
9/15/2006,"Rice (basmati, broken) - Retail",cereals and tubers,19.6875,Khyber Pakhtunkhwa
10/15/2006,"Rice (basmati, broken) - Retail",cereals and tubers,19.5,Khyber Pakhtunkhwa
11/15/2006,"Rice (basmati, broken) - Retail",cereals and tubers,19.85,Khyber Pakhtunkhwa
12/15/2006,"Rice (basmati, broken) - Retail",cereals and tubers,20,Khyber Pakhtunkhwa
1/15/2007,"Rice (basmati, broken) - Retail",cereals and tubers,20,Khyber Pakhtunkhwa
2/15/2007,"Rice (basmati, broken) - Retail",cereals and tubers,22,Khyber Pakhtunkhwa
3/15/2007,"Rice (basmati, broken) - Retail",cereals and tubers,24.67,Khyber Pakhtunkhwa
4/15/2007,"Rice (basmati, broken) - Retail",cereals and tubers,24.5,Khyber Pakhtunkhwa
5/15/2007,"Rice (basmati, broken) - Retail",cereals and tubers,30.83,Khyber Pakhtunkhwa
6/15/2007,"Rice (basmati, broken) - Retail",cereals and tubers,31.08,Khyber Pakhtunkhwa
7/15/2007,"Rice (basmati, broken) - Retail",cereals and tubers,30,Khyber Pakhtunkhwa
8/15/2007,"Rice (basmati, broken) - Retail",cereals and tubers,29.83,Khyber Pakhtunkhwa
9/15/2007,"Rice (basmati, broken) - Retail",cereals and tubers,29.832,Khyber Pakhtunkhwa
10/15/2007,"Rice (basmati, broken) - Retail",cereals and tubers,30.33,Khyber Pakhtunkhwa
11/15/2007,"Rice (basmati, broken) - Retail",cereals and tubers,32.67,Khyber Pakhtunkhwa
12/15/2007,"Rice (basmati, broken) - Retail",cereals and tubers,32.8725,Khyber Pakhtunkhwa
1/15/2008,"Rice (basmati, broken) - Retail",cereals and tubers,34.4375,Khyber Pakhtunkhwa
2/15/2008,"Rice (basmati, broken) - Retail",cereals and tubers,36.5833,Khyber Pakhtunkhwa
3/15/2008,"Rice (basmati, broken) - Retail",cereals and tubers,40.58,Khyber Pakhtunkhwa
4/15/2008,"Rice (basmati, broken) - Retail",cereals and tubers,52,Khyber Pakhtunkhwa
5/15/2008,"Rice (basmati, broken) - Retail",cereals and tubers,54.67,Khyber Pakhtunkhwa
6/15/2008,"Rice (basmati, broken) - Retail",cereals and tubers,54.96,Khyber Pakhtunkhwa
7/15/2008,"Rice (basmati, broken) - Retail",cereals and tubers,54.47,Khyber Pakhtunkhwa
8/15/2008,"Rice (basmati, broken) - Retail",cereals and tubers,57.1875,Khyber Pakhtunkhwa
9/15/2008,"Rice (basmati, broken) - Retail",cereals and tubers,55.645,Khyber Pakhtunkhwa
10/15/2008,"Rice (basmati, broken) - Retail",cereals and tubers,52.5,Khyber Pakhtunkhwa
11/15/2008,"Rice (basmati, broken) - Retail",cereals and tubers,54.23,Khyber Pakhtunkhwa
12/15/2008,"Rice (basmati, broken) - Retail",cereals and tubers,52.63,Khyber Pakhtunkhwa
1/15/2009,"Rice (basmati, broken) - Retail",cereals and tubers,52,Khyber Pakhtunkhwa
2/15/2009,"Rice (basmati, broken) - Retail",cereals and tubers,51.125,Khyber Pakhtunkhwa
3/15/2009,"Rice (basmati, broken) - Retail",cereals and tubers,50.25,Khyber Pakhtunkhwa
4/15/2009,"Rice (basmati, broken) - Retail",cereals and tubers,49.77,Khyber Pakhtunkhwa
5/15/2009,"Rice (basmati, broken) - Retail",cereals and tubers,49.52,Khyber Pakhtunkhwa
6/15/2009,"Rice (basmati, broken) - Retail",cereals and tubers,49.83,Khyber Pakhtunkhwa
7/15/2009,"Rice (basmati, broken) - Retail",cereals and tubers,49.236,Khyber Pakhtunkhwa
8/15/2009,"Rice (basmati, broken) - Retail",cereals and tubers,48.4,Khyber Pakhtunkhwa
9/15/2009,"Rice (basmati, broken) - Retail",cereals and tubers,48.75,Khyber Pakhtunkhwa
10/15/2009,"Rice (basmati, broken) - Retail",cereals and tubers,48.585,Khyber Pakhtunkhwa
11/15/2009,"Rice (basmati, broken) - Retail",cereals and tubers,48.83,Khyber Pakhtunkhwa
12/15/2009,"Rice (basmati, broken) - Retail",cereals and tubers,50.5,Khyber Pakhtunkhwa
1/15/2010,"Rice (basmati, broken) - Retail",cereals and tubers,50.96,Khyber Pakhtunkhwa
2/15/2010,"Rice (basmati, broken) - Retail",cereals and tubers,52.3,Khyber Pakhtunkhwa
3/15/2010,"Rice (basmati, broken) - Retail",cereals and tubers,51.67,Khyber Pakhtunkhwa
4/15/2010,"Rice (basmati, broken) - Retail",cereals and tubers,52.53,Khyber Pakhtunkhwa
5/15/2010,"Rice (basmati, broken) - Retail",cereals and tubers,50.42,Khyber Pakhtunkhwa
6/15/2010,"Rice (basmati, broken) - Retail",cereals and tubers,50,Khyber Pakhtunkhwa
7/15/2010,"Rice (basmati, broken) - Retail",cereals and tubers,50,Khyber Pakhtunkhwa
8/15/2010,"Rice (basmati, broken) - Retail",cereals and tubers,50,Khyber Pakhtunkhwa
9/15/2010,"Rice (basmati, broken) - Retail",cereals and tubers,50,Khyber Pakhtunkhwa
10/15/2010,"Rice (basmati, broken) - Retail",cereals and tubers,50,Khyber Pakhtunkhwa
11/15/2010,"Rice (basmati, broken) - Retail",cereals and tubers,50,Khyber Pakhtunkhwa
12/15/2010,"Rice (basmati, broken) - Retail",cereals and tubers,50.25,Khyber Pakhtunkhwa
1/15/2011,"Rice (basmati, broken) - Retail",cereals and tubers,55.83,Khyber Pakhtunkhwa
2/15/2011,"Rice (basmati, broken) - Retail",cereals and tubers,52.5,Khyber Pakhtunkhwa
3/15/2011,"Rice (basmati, broken) - Retail",cereals and tubers,51.67,Khyber Pakhtunkhwa
4/15/2011,"Rice (basmati, broken) - Retail",cereals and tubers,52.09,Khyber Pakhtunkhwa
5/15/2011,"Rice (basmati, broken) - Retail",cereals and tubers,51.83,Khyber Pakhtunkhwa
6/15/2011,"Rice (basmati, broken) - Retail",cereals and tubers,52.56,Khyber Pakhtunkhwa
7/15/2011,"Rice (basmati, broken) - Retail",cereals and tubers,54.04,Khyber Pakhtunkhwa
8/15/2011,"Rice (basmati, broken) - Retail",cereals and tubers,54.67,Khyber Pakhtunkhwa
9/15/2011,"Rice (basmati, broken) - Retail",cereals and tubers,55.54,Khyber Pakhtunkhwa
10/15/2011,"Rice (basmati, broken) - Retail",cereals and tubers,59.59,Khyber Pakhtunkhwa
